"","playlist_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track.duration_ms","track.explicit","track.name","track.popularity","track.album.release_date","track.album.release_date_precision","key_name","mode_name","key_mode","genre"
"1631","One Love",0.643,0.713,5,-6.301,0,0.0872,0.0868,0,0.255,0.674,86.655,4,197183,FALSE,"A Thousand Times",49,"2023-06-02","day","F","minor","F minor","reggae"
"1632","One Love",0.817,0.638,8,-6.695,1,0.0707,0.521,0,0.172,0.884,130.114,4,272360,TRUE,"Untold Strories",49,"2012-08-12","day","G#","major","G# major","reggae"
"1633","One Love",0.681,0.713,7,-6.736,1,0.105,0.0624,0,0.0565,0.893,73.618,4,290626,FALSE,"War Ina Babylon",48,"1976-01-01","day","G","major","G major","reggae"
"1634","One Love",0.602,0.504,4,-10.048,0,0.0297,0.309,0.000331,0.0648,0.492,181.964,4,305733,FALSE,"Speak Life",48,"2017-07-21","day","E","minor","E minor","reggae"
"1635","Rock Classics",0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,292880,FALSE,"Thunderstruck",86,"1990-09-24","day","E","major","E major","rock"
"1636","Rock Classics",0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4,257800,FALSE,"Dreams - 2004 Remaster",87,"1977-02-04","day","C","major","C major","rock"
"1637","Rock Classics",0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,4,202266,FALSE,"Paint It, Black",85,"1966-04-15","day","C#","major","C# major","rock"
"1638","Rock Classics",0.505,0.754,4,-7.435,1,0.0366,0.132,0,0.204,0.51,119.204,4,249600,FALSE,"Don't Stop Believin' (2022 Remaster)",85,"1981-07-17","day","E","major","E major","rock"
"1639","Rock Classics",0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4,391376,FALSE,"Hotel California - 2013 Remaster",85,"1976-12-08","day","D","major","D major","rock"
"1640","Rock Classics",0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,4,267596,FALSE,"Dream On",84,"1973-01-05","day","C#","major","C# major","rock"
"1641","Rock Classics",0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,4,230666,FALSE,"Runaway",75,"1984-01-23","day","A","minor","A minor","rock"
"1642","Rock Classics",0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,4,175173,FALSE,"I Love Rock 'N Roll",80,"1981-11-18","day","E","major","E major","rock"
"1643","Rock Classics",0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4,482830,FALSE,"Stairway to Heaven - Remaster",65,"1971-11-08","day","A","minor","A minor","rock"
"1644","Rock Classics",0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,232106,FALSE,"Seven Nation Army",86,"2003-04-01","day","E","minor","E minor","rock"
"1645","Rock Classics",0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,329733,FALSE,"Californication",84,"1999-06-08","day","A","minor","A minor","rock"
"1646","Rock Classics",0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4,218920,FALSE,"Come As You Are",79,"1991-09-26","day","E","minor","E minor","rock"
"1647","Rock Classics",0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,238640,TRUE,"Creep",88,"1993-02-22","day","G","major","G major","rock"
"1648","Rock Classics",0.597,0.96,11,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.017,4,149466,FALSE,"I Wanna Be Sedated - 2002 Remaster",51,"1978-09-22","day","B","major","B major","rock"
"1649","Rock Classics",0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,4,356066,FALSE,"Sweet Child O' Mine",87,"1987-07-21","day","F#","major","F# major","rock"
"1650","Rock Classics",0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,4,342173,FALSE,"Smoke on the Water",65,"1972-03-25","day","C","major","C major","rock"
"1651","Rock Classics",0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,4,241599,FALSE,"Jump - 2015 Remaster",61,"2015-03-27","day","C","major","C major","rock"
"1652","Rock Classics",0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,4,547106,FALSE,"Free Bird",79,"1973-01-01","day","C","major","C major","rock"
"1653","Rock Classics",0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,4,306440,FALSE,"Zombie",85,"1994-10-03","day","G","major","G major","rock"
"1654","Rock Classics",0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,4,264503,FALSE,"The Joker",76,"1973-01-01","day","F","major","F major","rock"
"1655","Rock Classics",0.45,0.877,9,-6.403,1,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,4,212706,FALSE,"One Way Or Another - Remastered 2001",62,"1979","year","A","major","A major","rock"
"1656","Rock Classics",0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,4,160133,FALSE,"Have You Ever Seen The Rain",89,"1970-12-07","day","C","major","C major","rock"
"1657","Rock Classics",0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,4,354320,FALSE,"Bohemian Rhapsody - Remastered 2011",73,"1975-11-21","day","C","minor","C minor","rock"
"1658","Rock Classics",0.315,0.534,9,-7.552,0,0.031,0.000825,0.108,0.101,0.283,116.891,3,269720,FALSE,"House Of The Rising Sun",60,"1966-02","month","A","minor","A minor","rock"
"1659","Rock Classics",0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,4,194853,FALSE,"Interstate Love Song - 2019 Remaster",76,"1994-06-07","day","A","major","A major","rock"
"1660","Rock Classics",0.601,0.859,5,-5.264,1,0.0276,0.000359,0.00124,0.0871,0.446,125.144,4,258026,FALSE,"Sharp Dressed Man (2008 Remaster)",74,"1983-03-23","day","F","major","F major","rock"
"1661","Rock Classics",0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4,250546,FALSE,"Everlong",85,"1997-05-20","day","B","minor","B minor","rock"
"1662","Rock Classics",0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4,253920,FALSE,"Every Breath You Take",89,"1983-06-17","day","C#","major","C# major","rock"
"1663","Rock Classics",0.375,0.893,2,-4.097,1,0.0406,0.000509,0,0.187,0.434,174.323,4,258773,FALSE,"Wonderwall - Remastered",79,"1995","year","D","major","D major","rock"
"1664","Rock Classics",0.673,0.814,9,-5.411,1,0.0367,0.0133,0.00293,0.343,0.728,147.193,4,252200,FALSE,"White Wedding - Pt. 1",74,"1982-01-01","day","A","major","A major","rock"
"1665","Rock Classics",0.49,0.724,2,-9.581,1,0.0366,0.00976,0.0046,0.159,0.292,125.812,4,337505,FALSE,"Where The Streets Have No Name - Remastered",71,"1987-03-03","day","D","major","D major","rock"
"1666","Rock Classics",0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,4,348760,FALSE,"Sultans of Swing",68,"1978-10-07","day","F","major","F major","rock"
"1667","Rock Classics",0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4,261413,FALSE,"Psycho Killer - 2005 Remaster",77,"1977-09-16","day","D","major","D major","rock"
"1668","Rock Classics",0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,4,181533,FALSE,"Basket Case",83,"1994-02-01","day","D#","major","D# major","rock"
"1669","Rock Classics",0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,4,331560,FALSE,"Enter Sandman (Remastered)",76,"1991-08-12","day","F#","minor","F# minor","rock"
"1670","Rock Classics",0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4,140773,FALSE,"Fortunate Son",87,"1969-11-02","day","C","major","C major","rock"
"1671","Rock Classics",0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,4,261933,FALSE,"Barracuda",76,"1977-05-14","day","E","minor","E minor","rock"
"1672","Rock Classics",0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,4,274746,FALSE,"Rebel Rebel - 2016 Remaster",72,"1974-05-24","day","A","major","A major","rock"
"1673","Rock Classics",0.402,0.691,7,-10.274,1,0.0691,0.0679,0.133,0.0955,0.206,96.95,4,290933,FALSE,"Over the Hills and Far Away - Remaster",68,"1973-03-28","day","G","major","G major","rock"
"1674","Rock Classics",0.267,0.953,1,-4.899,0,0.096,0.00211,0,0.283,0.568,84.989,4,267306,FALSE,"Pour Some Sugar On Me - Remastered 2017",75,"1987-08-03","day","C#","minor","C# minor","rock"
"1675","Rock Classics",0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,4,206773,FALSE,"Would? (2022 Remaster)",75,"1992-09-29","day","F#","major","F# major","rock"
"1676","Rock Classics",0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,4,210226,FALSE,"Panama - 2015 Remaster",76,"1984-01-04","day","G#","major","G# major","rock"
"1677","Rock Classics",0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,4,153840,FALSE,"Breaking the Law",73,"1980","year","D","major","D major","rock"
"1678","Rock Classics",0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,4,269920,FALSE,"Born to Run",72,"1975-08-25","day","E","major","E major","rock"
"1679","Rock Classics",0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4,208400,FALSE,"Highway to Hell",87,"1979-07-27","day","F#","minor","F# minor","rock"
"1680","Rock Classics",0.683,0.63,11,-8.844,1,0.0296,0.363,0.000873,0.314,0.481,102.457,1,261440,FALSE,"Solsbury Hill",64,"1977-02-25","day","B","major","B major","rock"
"1681","Rock Classics",0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,4,249293,FALSE,"Livin' On A Prayer",87,"1986-08-16","day","C","major","C major","rock"
"1682","Rock Classics",0.599,0.922,7,-4.887,1,0.0739,0.025,5.82e-05,0.356,0.514,140.098,4,270533,FALSE,"Girls, Girls, Girls",72,"1987-05-15","day","G","major","G major","rock"
"1683","Rock Classics",0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,4,191946,FALSE,"Roxanne",81,"1978-11-02","day","C","major","C major","rock"
"1684","Rock Classics",0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,4,282906,FALSE,"Give It Away",76,"1991-09-24","day","G","major","G major","rock"
"1685","Rock Classics",0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,4,292580,TRUE,"Even Flow",80,"1991-08-27","day","A#","minor","A# minor","rock"
"1686","Rock Classics",0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,4,382296,FALSE,"Comfortably Numb",74,"1979-11-30","day","B","minor","B minor","rock"
"1687","Rock Classics",0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,4,214653,FALSE,"Another One Bites The Dust - Remastered 2011",75,"1980-06-27","day","F","minor","F minor","rock"
"1688","Rock Classics",0.639,0.621,4,-10.851,1,0.0316,0.03,7.59e-05,0.0863,0.496,116.333,4,247600,FALSE,"Love Is A Long Road",74,"1989-01-01","day","E","major","E major","rock"
"1689","Rock Classics",0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,4,199200,FALSE,"Long Cool Woman (In a Black Dress) - 1999 Remaster",70,"1971-10-08","day","A","major","A major","rock"
"1690","Rock Classics",0.668,0.447,2,-11.124,1,0.0312,0.48,2.89e-06,0.153,0.588,81.415,4,281000,FALSE,"Southern Cross - 2005 Remaster",64,"1982-06-21","day","D","major","D major","rock"
"1691","Rock Classics",0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4,300400,FALSE,"Baba O'Riley",77,"1971-08-14","day","F","major","F major","rock"
"1692","Rock Classics",0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4,217106,FALSE,"No Rain",77,"1992-01-01","day","A","major","A major","rock"
"1693","Rock Classics",0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,4,280000,FALSE,"Let's Go Crazy",66,"1984-06-25","day","B","major","B major","rock"
"1694","Rock Classics",0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,1,382834,TRUE,"Money",72,"1973-03-01","day","B","minor","B minor","rock"
"1695","Rock Classics",0.497,0.693,8,-7.024,1,0.0565,0.19,0,0.215,0.358,111.539,3,296493,FALSE,"Somebody To Love - Remastered 2011",69,"1976-12-10","day","G#","major","G# major","rock"
"1696","Rock Classics",0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,4,171266,FALSE,"Hit Me With Your Best Shot",74,"1980-08-05","day","E","major","E major","rock"
"1697","Rock Classics",0.454,0.946,1,-5.978,0,0.13,0.0223,0,0.173,0.647,138.18,4,156146,FALSE,"You Really Got Me - 2015 Remaster",71,"1978-02-10","day","C#","minor","C# minor","rock"
"1698","Rock Classics",0.743,0.836,2,-6.465,1,0.116,0.0804,0,0.384,0.82,113.375,4,188986,FALSE,"Should I Stay or Should I Go - Remastered",80,"1982","year","D","major","D major","rock"
"1699","Rock Classics",0.662,0.737,0,-9.54,1,0.0296,0.108,0.0191,0.119,0.744,103.867,4,329800,FALSE,"The Best",74,"1989-09-13","day","C","major","C major","rock"
"1700","Rock Classics",0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,4,267000,FALSE,"Bang a Gong (Get It On) - 2003 Remaster",64,"1971-09-24","day","D","major","D major","rock"
"1701","Rock Classics",0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,4,268426,FALSE,"Losing My Religion",85,"1991-03-12","day","A","minor","A minor","rock"
"1702","Rock Classics",0.475,0.432,7,-7.844,1,0.0302,0.183,0,0.161,0.648,94.605,4,153466,TRUE,"Good Riddance (Time of Your Life)",80,"1997-10-14","day","G","major","G major","rock"
"1703","Rock Classics",0.631,0.689,4,-8.358,1,0.0284,0.0731,0.000357,0.102,0.645,107.667,4,225226,FALSE,"Good Times Roll - 2016 Remaster",54,"2016-03-11","day","E","major","E major","rock"
"1704","Rock Classics",0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4,295893,FALSE,"Africa",85,"1982-04-08","day","A","major","A major","rock"
"1705","Rock Classics",0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,4,273480,TRUE,"Welcome To The Jungle",83,"1987-07-21","day","G#","major","G# major","rock"
"1706","Rock Classics",0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,4,270213,FALSE,"The Chain - 2004 Remaster",83,"1977-02-04","day","A","major","A major","rock"
"1707","Rock Classics",0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,4,333893,FALSE,"Whole Lotta Love - 1990 Remaster",76,"1969-10-22","day","A","major","A major","rock"
"1708","Rock Classics",0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,4,293183,FALSE,"Crazy Train",80,"2020-09-18","day","A","major","A major","rock"
"1709","Rock Classics",0.654,0.929,1,-5.906,1,0.0998,0.0468,0,0.0539,0.902,144.774,4,168840,FALSE,"Rock And Roll All Nite",77,"1975-03-19","day","C#","major","C# major","rock"
"1710","Rock Classics",0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,4,238746,FALSE,"Another Brick in the Wall, Pt. 2",77,"1979-11-30","day","C","major","C major","rock"
"1711","Rock Classics",0.412,0.658,4,-12.051,0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,4,168405,FALSE,"Paranoid - 2012 - Remaster",75,"1970-09-18","day","E","minor","E minor","rock"
"1712","Rock Classics",0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,4,270773,FALSE,"Gimme Shelter",77,"1969-12-05","day","C#","minor","C# minor","rock"
"1713","Rock Classics",0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,4,281613,FALSE,"Rocket Man (I Think It's Going To Be A Long, Long Time)",83,"1972-05-19","day","A#","major","A# major","rock"
"1714","Rock Classics",0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,4,214960,FALSE,"Runnin' with the Devil - 2015 Remaster",69,"1978-02-10","day","G#","minor","G# minor","rock"
"1715","Rock Classics",0.623,0.449,5,-13.333,1,0.0253,0.212,0,0.0613,0.572,84.383,4,256000,FALSE,"Free Fallin'",79,"1989-01-01","day","F","major","F major","rock"
"1716","Rock Classics",0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,4,259839,FALSE,"Limelight",65,"1981-02-12","day","C#","minor","C# minor","rock"
"1717","Rock Classics",0.663,0.712,2,-7.268,1,0.0479,0.524,0,0.0804,0.527,113.439,4,236520,FALSE,"Under Pressure - Remastered 2011",54,"1991-10-28","day","D","major","D major","rock"
"1718","Rock Classics",0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,4,210160,FALSE,"Hey Joe",70,"1967-05-12","day","A","major","A major","rock"
"1719","Rock Classics",0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,4,283733,FALSE,"Don't Cry (Original)",78,"1991-09-17","day","B","major","B major","rock"
"1720","Rock Classics",0.581,0.624,9,-8.346,1,0.0777,0.0987,0,0.0411,0.637,139.714,4,151293,FALSE,"Mississippi Queen",70,"1970","year","A","major","A major","rock"
"1721","Rock Classics",0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4,330643,FALSE,"All Right Now",70,"1970-06-26","day","D","major","D major","rock"
"1722","Rock Classics",0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,4,278680,FALSE,"Born in the U.S.A.",74,"1984-06-04","day","E","major","E major","rock"
"1723","Rock Classics",0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,4,295400,FALSE,"My Sharona",74,"1979-01-01","day","C","major","C major","rock"
"1724","Rock Classics",0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,4,194146,FALSE,"Old Time Rock & Roll",76,"1978-05-05","day","F#","major","F# major","rock"
"1725","Rock Classics",0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,4,231120,FALSE,"Back on the Chain Gang - 2007 Remaster",64,"1984","year","D","major","D major","rock"
"1726","Rock Classics",0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4,304840,FALSE,"Uprising",77,"2009-09-10","day","D","major","D major","rock"
"1727","Rock Classics",0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,4,250400,FALSE,"Sunshine Of Your Love",71,"1967-11","month","D","major","D major","rock"
"1728","Rock Classics",0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,255493,FALSE,"Back In Black",85,"1980-07-25","day","A","major","A major","rock"
"1729","Rock Classics",0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,4,371413,FALSE,"Heroes - 2017 Remaster",76,"1977","year","G","major","G major","rock"
"1730","Rock Classics",0.439,0.963,9,-5.508,1,0.277,0.0364,0.00896,0.0784,0.435,140.805,4,414720,FALSE,"Seek & Destroy (Remastered)",64,"1983-07-25","day","A","major","A major","rock"
"1731","Rock Classics",0.509,0.641,4,-9.936,0,0.264,0.00249,0.0304,0.196,0.612,161.74,4,230480,FALSE,"La Grange (2005 Remaster)",76,"1973-07-26","day","E","minor","E minor","rock"
"1732","Rock Classics",0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,4,286219,FALSE,"Life in the Fast Lane - 2013 Remaster",72,"1976-12-08","day","A","major","A major","rock"
"1733","Rock Classics",0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,4,303586,FALSE,"Peace of Mind",68,"1976","year","E","major","E major","rock"
"1734","Rock Classics",0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4,258466,FALSE,"Bullet With Butterfly Wings - Remastered 2012",75,"1995","year","A#","minor","A# minor","rock"
"1735","Rock Classics",0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,4,429760,FALSE,"Light My Fire",71,"1967-01-04","day","D#","minor","D# minor","rock"
"1736","Rock Classics",0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,423840,FALSE,"Layla",74,"1970-11-01","day","C#","major","C# major","rock"
"1737","Rock Classics",0.49,0.715,7,-5.549,1,0.0476,0.386,0,0.311,0.866,130.726,4,145746,FALSE,"I Want To Hold Your Hand - Remastered 2015",66,"2000-11-13","day","G","major","G major","rock"
"1738","Rock Classics",0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,4,283800,FALSE,"Sweet Home Alabama",83,"1974-04-15","day","G","major","G major","rock"
"1739","Rock Classics",0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,301920,FALSE,"Smells Like Teen Spirit",80,"1991-09-26","day","C#","major","C# major","rock"
"1740","Rock Classics",0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,4,223613,FALSE,"Go Your Own Way - 2004 Remaster",80,"1977-02-04","day","F","major","F major","rock"
"1741","Rock Classics",0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,4,279440,FALSE,"Sunday Bloody Sunday - Remastered 2008",60,"1983-02-28","day","F#","major","F# major","rock"
"1742","Rock Classics",0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4,235293,FALSE,"Learn to Fly",78,"1999-11-02","day","E","major","E major","rock"
"1743","Rock Classics",0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,4,266720,FALSE,"The Boys Are Back In Town",75,"1976","year","G#","major","G# major","rock"
"1744","Rock Classics",0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4,146250,FALSE,"Immigrant Song - Remaster",80,"1970","year","B","major","B major","rock"
"1745","Rock Classics",0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,4,511400,FALSE,"Won't Get Fooled Again - Original Album Version",66,"1971-08-14","day","D","major","D major","rock"
"1746","Rock Classics",0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,4,355303,FALSE,"Iron Man - 2012 - Remaster",68,"1970-09-18","day","A","major","A major","rock"
"1747","Rock Classics",0.567,0.959,8,-3.822,1,0.102,0.0995,6.07e-05,0.1,0.961,137.377,4,133933,FALSE,"You Really Got Me",74,"1964-02-02","day","G#","major","G# major","rock"
"1748","Rock Classics",0.55,0.765,7,-8.684,1,0.0287,4.76e-06,0.873,0.132,0.419,139.46,4,252533,FALSE,"She Sells Sanctuary",70,"1985-10-18","day","G","major","G major","rock"
"1749","Rock Classics",0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,4,179386,FALSE,"Honky Tonk Women - Mono Version",57,"1971-12-20","day","G","major","G major","rock"
"1750","Rock Classics",0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,4,252493,FALSE,"Rock You Like A Hurricane",73,"1984-03-27","day","E","minor","E minor","rock"
"1751","Rock Classics",0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,4,206266,FALSE,"Dust in the Wind",79,"1977","year","G","major","G major","rock"
"1752","Rock Classics",0.524,0.953,0,-7.097,1,0.0416,0.00757,5.02e-06,0.771,0.869,133.828,4,253826,FALSE,"Surrender",53,"2004-03-02","day","C","major","C major","rock"
"1753","Rock Classics",0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,4,207266,FALSE,"Long Train Runnin'",73,"1973","year","G","minor","G minor","rock"
"1754","Rock Classics",0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,4,329413,FALSE,"Edge of Seventeen - 2016 Remaster",58,"2016-11-04","day","C","major","C major","rock"
"1755","Rock Classics",0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,4,276880,FALSE,"Tom Sawyer",73,"1981-02-12","day","A","major","A major","rock"
"1756","Rock Classics",0.587,0.872,7,-5.066,1,0.0484,0.018,0,0.622,0.735,159.925,4,221332,FALSE,"Fly Away",75,"1998-05-12","day","G","major","G major","rock"
"1757","Rock Classics",0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,4,290280,FALSE,"Message In A Bottle",77,"1979-10-02","day","C#","minor","C# minor","rock"
"1758","Rock Classics",0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,4,515386,FALSE,"Master of Puppets (Remastered)",73,"1986-03-03","day","E","minor","E minor","rock"
"1759","Rock Classics",0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4,308120,FALSE,"(Don't Fear) The Reaper",77,"1976","year","A","minor","A minor","rock"
"1760","Rock Classics",0.379,0.76,9,-10.961,1,0.0378,0.00298,0.0296,0.104,0.491,99.436,4,274088,FALSE,"Sweet Emotion",76,"1975-04-08","day","A","major","A major","rock"
"1761","Rock Classics",0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,264306,FALSE,"Under the Bridge",84,"1991-09-24","day","E","major","E major","rock"
"1762","Rock Classics",0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,4,288733,FALSE,"The Boys Of Summer",78,"1984-11-19","day","F#","major","F# major","rock"
"1763","Rock Classics",0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,4,352906,FALSE,"When Doves Cry",71,"1984-06-25","day","A","minor","A minor","rock"
"1764","Rock Classics",0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,4,141600,FALSE,"Bad Moon Rising",84,"1969-08-03","day","D","major","D major","rock"
"1765","Rock Classics",0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,318586,FALSE,"Black Hole Sun",80,"1994-03-09","day","F#","major","F# major","rock"
"1766","Rock Classics",0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,4,180517,FALSE,"Need You Tonight",68,"1987","year","A#","minor","A# minor","rock"
"1767","Rock Classics",0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,4,271573,FALSE,"Magic Carpet Ride",69,"1968-10-01","day","E","minor","E minor","rock"
